20210623154153,23.020859,120.22273,55%,888,0,9.02%,0.961,16.08%,12582,58,16.944
20210623154155,23.020859,120.22273,53%,898,0,13.73%,1.008,16.08%,12582,57,16.944
20210623154156,23.020859,120.22273,53%,904,0,13.73%,1.008,16.08%,12582,56,16.944
20210623154158,23.020859,120.22273,53%,908,0,13.73%,1.016,16.08%,12582,56,16.944
20210623154159,23.020859,120.22273,53%,906,0,13.73%,0.977,16.08%,12582,54,16.944
20210623154201,23.020859,120.22273,52%,896,0,14.51%,0.953,16.08%,12582,56,16.944
20210623154202,23.020859,120.22273,53%,894,0,14.51%,0.961,16.08%,12582,55,16.944
20210623154204,23.020859,120.22273,52%,904,0,14.51%,0.953,16.08%,12582,55,16.944
20210623154205,23.020859,120.22273,53%,888,0,10.20%,0.945,16.08%,12582,57,16.944
20210623154207,23.020857,120.22271,53%,1183,0,20.39%,1.047,24.71%,12582,82,16.944
20210623154209,23.020857,120.22271,79%,1468,3,14.12%,0.984,16.08%,12582,35,16.944
20210623154210,23.020857,120.22271,31%,1127,10,14.12%,1.000,16.08%,12582,42,16.944
20210623154212,23.020906,120.22263,39%,915,8,14.51%,1.023,16.08%,12582,57,16.944
20210623154214,23.020906,120.22263,55%,872,5,14.51%,1.023,16.08%,12582,62,16.944
20210623154215,23.020906,120.22263,58%,884,4,14.51%,0.945,16.08%,12582,56,16.944
20210623154217,23.020971,120.2226,51%,904,1,14.12%,0.953,16.08%,12582,55,16.944
20210623154219,23.020971,120.2226,52%,903,0,14.12%,0.961,16.08%,12582,55,16.944
20210623154220,23.020971,120.2226,53%,892,0,14.12%,0.953,16.08%,12582,57,16.944
20210623154222,23.020983,120.2226,53%,910,0,14.12%,1.008,16.08%,12582,58,16.944
20210623154224,23.020983,120.2226,54%,892,1,14.12%,1.000,16.08%,12582,59,16.944
20210623154225,23.020983,120.2226,54%,908,1,14.12%,0.984,16.08%,12582,57,16.944
20210623154227,23.020994,120.22258,55%,895,1,14.12%,1.008,16.08%,12582,58,16.944
20210623154229,23.020994,120.22258,54%,898,1,13.73%,1.008,16.08%,12582,55,16.944
20210623154230,23.020994,120.22258,53%,902,0,14.12%,1.023,16.08%,12582,57,16.944
20210623154232,23.020992,120.22257,53%,907,0,14.12%,1.000,16.08%,12582,57,16.944
20210623154234,23.020992,120.22257,49%,899,0,9.02%,1.016,16.08%,12582,58,16.944
20210623154235,23.020992,120.22257,53%,890,0,13.73%,0.977,16.08%,12582,55,16.944
20210623154237,23.020994,120.22257,53%,895,0,9.02%,1.000,16.08%,12582,58,16.944
20210623154239,23.020994,120.22257,55%,895,0,14.51%,1.023,16.08%,12582,56,16.944
20210623154240,23.020994,120.22257,53%,904,0,14.51%,1.000,16.08%,12582,56,16.944
20210623154242,23.020996,120.22257,53%,894,0,14.51%,0.945,16.08%,12582,57,16.944
20210623154244,23.020996,120.22257,53%,893,0,14.51%,0.953,16.08%,12582,56,16.944
20210623154245,23.020996,0.2,53%,894,0,14.51%,0.961,16.08%,12582,57,16.944
20210623154247,23.020996,0.2,53%,896,0,14.51%,0.953,16.08%,12582,57,16.944
20210623154248,23.020996,0.2,53%,909,0,14.51%,0.969,16.08%,12582,56,16.944
20210623154250,23.020998,120.22258,53%,896,0,14.51%,1.000,16.08%,12582,57,16.944
20210623154252,23.020998,120.22258,53%,898,0,14.51%,1.008,16.08%,12582,58,16.944
20210623154253,23.020998,120.22258,53%,898,0,14.51%,1.000,16.08%,12582,58,16.944
20210623154255,23.021,120.22258,53%,903,0,14.12%,0.969,16.08%,12582,57,16.944
20210623154257,23.021,120.22258,53%,905,0,14.12%,1.023,16.08%,12582,56,16.944
20210623154258,23.021,120.22258,53%,908,0,14.12%,1.008,16.08%,12582,58,16.944
20210623154300,23.021002,120.22258,53%,902,0,14.12%,0.961,16.08%,12582,56,16.944
20210623154302,23.021002,120.22258,53%,910,0,14.12%,0.977,16.08%,12582,56,16.944
20210623154303,23.021002,120.22258,53%,903,0,14.12%,0.984,16.08%,12582,57,16.944
20210623154305,23.021004,120.22257,53%,893,0,14.12%,0.953,16.08%,12582,56,16.944
20210623154307,23.021004,120.22257,53%,903,0,14.12%,0.969,16.08%,12582,57,16.944
20210623154308,23.021004,120.22257,53%,906,0,14.12%,0.969,16.08%,12582,57,16.944
20210623154310,23.021006,120.22257,53%,897,0,14.12%,0.961,16.08%,12582,56,16.944
20210623154312,23.021006,120.22257,53%,899,0,14.12%,0.977,16.08%,12582,58,16.944
20210623154313,23.021006,120.22257,53%,893,0,13.73%,1.016,16.08%,12582,57,16.944
20210623154315,23.021006,120.22257,53%,902,0,14.12%,1.016,16.08%,12582,56,16.944
20210623154317,23.021006,120.22257,53%,899,0,14.12%,1.016,16.08%,12582,56,16.944
20210623154318,23.021006,120.22257,53%,903,0,14.51%,1.000,16.08%,12582,57,16.944
20210623154320,23.021006,120.22257,53%,901,0,14.51%,1.016,16.08%,12582,56,16.944
20210623154322,23.021006,120.22257,53%,888,0,14.90%,0.992,16.08%,12582,58,16.944
20210623154323,23.021006,120.22257,54%,896,0,10.20%,0.945,16.08%,12582,55,16.944
20210623154325,23.021004,120.22257,53%,896,0,14.51%,0.961,16.08%,12582,57,16.944
20210623154327,23.021004,120.22257,53%,904,0,10.20%,1.016,16.08%,12582,56,16.944
20210623154328,23.021004,120.22257,53%,906,0,14.51%,0.977,16.08%,12582,57,16.944
20210623154330,23.021004,120.22257,53%,893,0,14.51%,0.953,16.08%,12582,56,16.944
20210623154332,23.021004,120.22257,53%,904,0,14.51%,0.969,16.08%,12582,58,16.944
20210623154333,23.021004,120.22257,53%,902,0,14.51%,1.000,16.08%,12582,56,16.944
20210623154335,23.021008,120.22258,53%,903,0,14.51%,1.016,16.08%,12582,56,16.944
20210623154337,23.021008,120.22258,53%,895,0,14.51%,0.953,16.08%,12582,58,16.944
20210623154338,23.021008,120.22258,53%,905,0,14.12%,0.961,16.08%,12582,58,16.944
20210623154340,23.021009,120.22258,53%,904,0,9.80%,0.953,16.08%,12582,57,16.944
20210623154342,23.021009,120.22258,53%,900,0,14.12%,1.000,16.08%,12582,56,16.944
20210623154343,23.021009,120.22258,53%,902,0,14.12%,0.969,16.08%,12582,58,16.944
20210623154345,23.021011,120.22258,54%,889,0,14.12%,0.953,16.08%,12582,58,16.944
20210623154347,23.021011,120.22258,53%,902,0,14.12%,0.977,16.08%,12582,56,16.944
20210623154348,23.021011,120.22258,53%,907,0,14.12%,1.016,16.08%,12582,58,16.944
20210623154350,23.021011,120.22258,53%,908,0,13.73%,0.969,16.08%,12582,59,16.944
20210623154352,23.021011,120.22258,53%,896,0,13.33%,1.016,16.08%,12582,58,16.944
20210623154353,23.021011,120.22258,54%,901,0,14.12%,0.969,16.08%,12582,56,16.944
20210623154355,23.021013,120.22259,53%,898,0,14.12%,0.977,16.08%,12582,56,16.944
20210623154357,23.021013,120.22259,54%,893,0,14.12%,0.969,16.08%,12582,58,16.944
20210623154358,23.021013,120.22259,54%,900,0,14.12%,1.008,16.08%,12582,58,16.944
20210623154400,23.021013,120.22259,53%,892,0,14.12%,1.000,16.08%,12582,57,16.944
20210623154402,23.021013,120.22259,53%,905,0,14.12%,0.969,16.08%,12582,56,16.944
20210623154403,23.021013,120.22259,54%,887,0,10.59%,1.000,16.08%,12582,57,16.944
20210623154405,23.021019,120.22258,53%,899,0,14.90%,0.969,16.08%,12582,56,16.944
20210623154407,23.021019,120.22258,56%,899,3,14.90%,1.008,16.08%,12582,61,16.944
20210623154408,23.021019,120.22258,56%,893,5,14.90%,0.961,16.08%,12582,60,16.944
20210623154410,23.021053,120.22253,55%,884,5,14.12%,0.992,16.08%,12582,53,16.944
20210623154412,23.021053,120.22253,50%,896,5,14.12%,0.969,16.08%,12582,54,16.944
20210623154413,23.021053,120.22253,50%,878,5,14.51%,1.000,16.08%,12582,58,16.944
20210623154415,23.021093,120.22247,55%,895,5,9.41%,0.961,16.86%,12582,55,16.944
20210623154417,23.021093,120.22247,53%,1494,5,23.53%,1.023,26.27%,12582,79,16.944
20210623154418,23.021093,120.22247,50%,1756,6,16.08%,1.055,21.18%,12582,51,16.943
20210623154420,23.021143,120.22235,47%,1515,0,14.51%,0.969,20.00%,12582,43,16.943
20210623154422,23.021143,120.22235,35%,1461,15,14.51%,0.969,16.08%,12582,38,16.944
20210623154423,23.021143,120.22235,34%,1357,15,14.51%,1.023,16.08%,12582,46,16.944
20210623154425,23.021223,120.22219,49%,884,0,9.41%,1.023,16.08%,12582,61,16.944
20210623154427,23.021223,120.22219,61%,870,5,14.51%,0.977,16.08%,12582,62,16.944
20210623154428,23.021223,120.22219,58%,896,2,13.73%,0.992,16.08%,12582,55,16.944
20210623154430,23.021238,120.22217,53%,903,0,13.73%,0.977,16.08%,12582,57,16.944
20210623154432,23.021238,120.22217,53%,896,0,14.12%,0.969,16.08%,12582,57,16.944
20210623154433,23.021238,120.22217,53%,899,0,14.12%,1.000,16.08%,12582,56,16.944
20210623154435,23.02124,120.22217,53%,904,0,14.12%,0.961,16.08%,12582,57,16.944
20210623154437,23.02124,120.22217,53%,895,0,14.12%,1.000,16.08%,12582,56,16.944
20210623154438,23.02124,120.22217,53%,955,0,16.08%,1.023,23.92%,12582,84,16.944
20210623154440,23.021252,120.22215,74%,1904,2,21.18%,1.086,25.10%,12582,68,16.943
20210623154442,23.021252,120.22215,66%,1852,12,21.18%,1.055,25.10%,12582,72,16.943
